date,enter_station,leave_station,sum_counts,rank
2022-12,BL板橋,台北車站,79144,39
2022-12,市政府,BL板橋,78703,40
2022-12,市政府,忠孝復興,78376,41
2022-12,南港展覽館,市政府,76669,42
2022-12,台北車站,頂溪,74946,43
2022-12,BL板橋,海山,72855,44
2022-12,善導寺,台北車站,72849,45
2022-12,台北車站,善導寺,72828,46
2022-12,BL板橋,江子翠,71904,47
2022-12,江子翠,BL板橋,70973,48
2022-12,台北車站,圓山,70871,49
2022-12,台北車站,雙連,69539,50
2023-01,西門,台北車站,188167,1
2023-01,台北車站,西門,175033,2
2023-01,台北車站,市政府,141645,3
2023-01,市政府,台北車站,138053,4
2023-01,淡水,台北車站,121743,5
2023-01,台北車站,淡水,108133,6
2023-01,台北101/世貿,台北車站,104067,7
2023-01,台北車站,台北101/世貿,102109,8
2023-01,忠孝復興,台北車站,96816,9
2023-01,台北車站,忠孝復興,96476,10
2023-01,忠孝新生,台北車站,90838,11
2023-01,台北車站,忠孝新生,90643,12
2023-01,台北車站,中山,88316,13
2023-01,劍潭,台北車站,86697,14
2023-01,中山,台北車站,86437,15
2023-01,台北車站,忠孝敦化,78159,16
2023-01,台北車站,劍潭,77716,17
2023-01,新埔,BL板橋,77283,18
2023-01,市政府,南港,76830,19
2023-01,中正紀念堂,台北車站,75529,20
2023-01,台北車站,中正紀念堂,75219,21
2023-01,忠孝敦化,市政府,73997,22
2023-01,忠孝敦化,台北車站,73976,23
2023-01,台北車站,石牌,73875,24
2023-01,市政府,西門,72901,25
2023-01,市政府,忠孝敦化,72515,26
2023-01,台北車站,頂溪,72434,27
2023-01,南港,市政府,72267,28
2023-01,台北車站,士林,71800,29
2023-01,BL板橋,新埔,71145,30
2023-01,西門,市政府,70922,31
2023-01,石牌,台北車站,70516,32
2023-01,忠孝復興,市政府,69204,33
2023-01,市政府,忠孝復興,68931,34
2023-01,士林,台北車站,68921,35
2023-01,公館,台北車站,67382,36
2023-01,BL板橋,海山,67148,37
2023-01,西門,BL板橋,66048,38
2023-01,南港展覽館,市政府,65608,39
2023-01,台北車站,公館,64870,40
2023-01,頂溪,台北車站,64709,41
2023-01,BL板橋,江子翠,62424,42
2023-01,海山,BL板橋,61743,43
2023-01,江子翠,BL板橋,61350,44
2023-01,台北車站,雙連,60500,45
2023-01,市政府,南港展覽館,59321,46
2023-01,BL板橋,西門,58719,47
2023-01,中山,西門,58035,48
2023-01,台北車站,芝山,57365,49
2023-01,台北車站,圓山,57094,50
2023-02,西門,台北車站,181532,1
2023-02,台北車站,西門,170923,2
2023-02,市政府,台北車站,156083,3
2023-02,台北車站,市政府,154044,4
2023-02,台北101/世貿,台北車站,126190,5
2023-02,台北車站,台北101/世貿,121709,6
2023-02,淡水,台北車站,107603,7
2023-02,台北車站,忠孝復興,101342,8
2023-02,台北車站,淡水,100770,9
2023-02,國父紀念館,台北車站,99513,10
2023-02,忠孝復興,台北車站,98127,11
2023-02,台北車站,國父紀念館,97537,12
2023-02,台北車站,忠孝新生,93500,13
2023-02,忠孝新生,台北車站,92235,14
2023-02,劍潭,台北車站,88775,15
2023-02,市政府,南港,88070,16
2023-02,台北車站,中山,87283,17
2023-02,中山,台北車站,85618,18
2023-02,台北車站,忠孝敦化,83956,19
2023-02,台北車站,士林,83941,20
2023-02,台北車站,劍潭,81574,21
2023-02,忠孝敦化,台北車站,79578,22
2023-02,中正紀念堂,台北車站,79202,23
2023-02,士林,台北車站,78862,24
2023-02,台北車站,中正紀念堂,78271,25
2023-02,公館,台北車站,77756,26
2023-02,市政府,西門,77305,27
2023-02,南港,市政府,76081,28
2023-02,台北車站,石牌,75714,29
2023-02,西門,市政府,75287,30
2023-02,台北車站,公館,74761,31
2023-02,台北車站,圓山,74134,32
2023-02,忠孝敦化,市政府,73585,33
2023-02,市政府,忠孝敦化,73032,34
2023-02,石牌,台北車站,72059,35
2023-02,南港展覽館,市政府,71349,36
2023-02,圓山,台北車站,71324,37
2023-02,新埔,BL板橋,71078,38
2023-02,市政府,忠孝復興,68525,39
2023-02,忠孝復興,市政府,66817,40
2023-02,市政府,南港展覽館,66729,41
2023-02,台北車站,頂溪,66070,42
2023-02,BL板橋,新埔,63640,43
2023-02,西門,BL板橋,62496,44
2023-02,台北車站,雙連,62004,45
2023-02,市政府,後山埤,60773,46
2023-02,頂溪,台北車站,59916,47
2023-02,BL板橋,海山,59398,48
2023-02,台北車站,東門,59239,49
2023-02,台北車站,信義安和,58566,50
2023-03,西門,台北車站,179693,1
2023-03,台北車站,西門,167280,2
2023-03,台北車站,市政府,149787,3
2023-03,市政府,台北車站,146317,4
2023-03,淡水,台北車站,114372,5
2023-03,台北101/世貿,台北車站,105139,6
2023-03,台北車站,忠孝復興,104021,7
2023-03,忠孝復興,台北車站,104016,8
2023-03,台北車站,台北101/世貿,103701,9
2023-03,劍潭,台北車站,102070,10
2023-03,台北車站,淡水,100646,11
2023-03,忠孝新生,台北車站,97346,12
2023-03,台北車站,忠孝新生,95782,13
2023-03,台北車站,劍潭,91604,14
2023-03,公館,台北車站,90353,15
2023-03,台北車站,石牌,89141,16
2023-03,中正紀念堂,台北車站,88614,17
2023-03,中山,台北車站,88573,18
2023-03,台北車站,中山,88355,19
2023-03,台北車站,忠孝敦化,86962,20
2023-03,石牌,台北車站,86775,21
2023-03,忠孝敦化,台北車站,83785,22
2023-03,台北車站,中正紀念堂,83133,23
2023-03,台北車站,公館,81999,24
2023-03,士林,台北車站,81317,25
2023-03,市政府,南港,79600,26
2023-03,台北車站,士林,77923,27
2023-03,新埔,BL板橋,76908,28
2023-03,南港,市政府,73971,29
2023-03,台北車站,圓山,73173,30
2023-03,南港展覽館,市政府,72371,31
2023-03,市政府,西門,71626,32
2023-03,忠孝敦化,市政府,71548,33
2023-03,市政府,忠孝敦化,70769,34
2023-03,西門,市政府,70188,35
2023-03,圓山,台北車站,69895,36
2023-03,台北車站,頂溪,69304,37
2023-03,BL板橋,新埔,67907,38
2023-03,台北車站,雙連,67740,39
2023-03,台北車站,東門,67291,40
2023-03,市政府,忠孝復興,67141,41
2023-03,善導寺,台北車站,66751,42
2023-03,台北車站,善導寺,66243,43
2023-03,BL板橋,海山,65302,44
2023-03,忠孝復興,市政府,65058,45
2023-03,西門,BL板橋,64811,46
2023-03,東門,台北車站,64414,47
2023-03,台北車站,信義安和,64111,48
2023-03,雙連,台北車站,63708,49
2023-03,市政府,南港展覽館,63454,50
2023-04,西門,台北車站,203339,1
2023-04,台北車站,西門,193857,2
2023-04,台北車站,市政府,144813,3
2023-04,市政府,台北車站,138875,4
2023-04,淡水,台北車站,125033,5
2023-04,台北車站,台北101/世貿,115896,6
2023-04,台北車站,淡水,114500,7
2023-04,台北101/世貿,台北車站,113525,8
2023-04,台北車站,忠孝復興,102080,9
2023-04,劍潭,台北車站,100935,10
2023-04,忠孝復興,台北車站,100934,11
2023-04,台北車站,忠孝新生,93317,12
2023-04,台北車站,劍潭,92804,13
2023-04,忠孝新生,台北車站,92360,14
2023-04,台北車站,中山,92070,15
2023-04,中山,台北車站,90187,16
2023-04,台北車站,石牌,83012,17
2023-04,台北車站,忠孝敦化,82854,18
2023-04,中正紀念堂,台北車站,81838,19
2023-04,台北車站,中正紀念堂,80066,20
2023-04,台北車站,公館,79097,21
2023-04,公館,台北車站,79059,22
2023-04,石牌,台北車站,78486,23
2023-04,台北車站,士林,78094,24
2023-04,忠孝敦化,台北車站,78065,25
2023-04,新埔,BL板橋,77368,26
2023-04,士林,台北車站,75810,27
2023-04,市政府,南港,75267,28
2023-04,台北車站,圓山,72945,29
2023-04,市政府,西門,72325,30
2023-04,台北車站,頂溪,71700,31
2023-04,南港,市政府,71153,32
2023-04,忠孝敦化,市政府,70495,33
2023-04,西門,市政府,69943,34
2023-04,圓山,台北車站,69172,35
2023-04,BL板橋,新埔,68894,36
2023-04,市政府,忠孝敦化,68048,37
2023-04,台北車站,雙連,66408,38
2023-04,市政府,忠孝復興,65591,39
2023-04,BL板橋,海山,65323,40
2023-04,忠孝復興,市政府,65268,41
2023-04,頂溪,台北車站,64934,42
2023-04,南港展覽館,市政府,64870,43
2023-04,台北車站,東門,64867,44
2023-04,西門,BL板橋,64671,45
2023-04,台北車站,芝山,63407,46
2023-04,雙連,台北車站,61979,47
2023-04,芝山,台北車站,61961,48
2023-04,BL板橋,江子翠,61876,49
2023-04,台北車站,善導寺,61010,50
2023-05,西門,台北車站,197011,1
2023-05,台北車站,西門,183476,2
2023-05,台北車站,市政府,148907,3
2023-05,市政府,台北車站,143462,4
2023-05,淡水,台北車站,110581,5
2023-05,台北車站,台北101/世貿,110037,6
2023-05,台北101/世貿,台北車站,109585,7
2023-05,台北車站,忠孝復興,104319,8
2023-05,忠孝復興,台北車站,103649,9
2023-05,台北車站,淡水,100322,10
2023-05,劍潭,台北車站,99905,11
2023-05,忠孝新生,台北車站,93943,12
2023-05,中山,台北車站,93405,13
2023-05,台北車站,中山,92444,14
2023-05,台北車站,劍潭,91318,15
2023-05,台北車站,忠孝新生,91206,16
2023-05,中正紀念堂,台北車站,88881,17
2023-05,台北車站,石牌,88290,18
2023-05,台北車站,忠孝敦化,86323,19
2023-05,台北車站,中正紀念堂,85435,20
2023-05,石牌,台北車站,84266,21
2023-05,公館,台北車站,83501,22
2023-05,忠孝敦化,台北車站,82328,23
2023-05,台北車站,公館,80318,24
2023-05,新埔,BL板橋,79543,25
2023-05,市政府,南港,78644,26
2023-05,南港展覽館,市政府,77771,27
2023-05,台北車站,士林,77139,28
2023-05,士林,台北車站,75420,29
2023-05,南港,市政府,74495,30
2023-05,忠孝敦化,市政府,72638,31
2023-05,市政府,西門,72324,32
2023-05,BL板橋,新埔,71024,33
2023-05,市政府,忠孝敦化,70938,34
2023-05,台北車站,頂溪,70832,35
2023-05,西門,市政府,70637,36
2023-05,台北車站,雙連,69736,37
2023-05,台北車站,圓山,69623,38
2023-05,善導寺,台北車站,67779,39
2023-05,台北車站,東門,67710,40
2023-05,台北車站,善導寺,67580,41
2023-05,市政府,忠孝復興,67032,42
2023-05,圓山,台北車站,66709,43
2023-05,忠孝復興,市政府,66691,44
2023-05,市政府,南港展覽館,66409,45
2023-05,BL板橋,海山,65750,46
2023-05,雙連,台北車站,64999,47
2023-05,台北車站,信義安和,64486,48
2023-05,台北車站,芝山,63666,49
2023-05,東門,台北車站,63634,50
2023-06,西門,台北車站,210432,1
2023-06,台北車站,西門,199615,2
2023-06,台北車站,市政府,147345,3
2023-06,市政府,台北車站,141577,4
2023-06,台北101/世貿,台北車站,110564,5
2023-06,台北車站,台北101/世貿,109003,6
2023-06,淡水,台北車站,106597,7
2023-06,忠孝復興,台北車站,102015,8
2023-06,台北車站,忠孝復興,101058,9
2023-06,台北車站,淡水,96485,10
2023-06,劍潭,台北車站,95008,11
2023-06,中山,台北車站,93397,12
2023-06,台北車站,中山,92735,13
2023-06,忠孝新生,台北車站,92351,14
2023-06,台北車站,忠孝新生,90437,15
2023-06,台北車站,劍潭,86642,16
2023-06,台北車站,忠孝敦化,84523,17
2023-06,中正紀念堂,台北車站,83443,18
2023-06,台北車站,石牌,82134,19
2023-06,忠孝敦化,台北車站,80445,20
2023-06,台北車站,中正紀念堂,80346,21
2023-06,石牌,台北車站,78942,22
2023-06,公館,台北車站,77382,23
2023-06,新埔,BL板橋,76982,24
2023-06,市政府,南港,76634,25
2023-06,忠孝敦化,市政府,74122,26
2023-06,台北車站,士林,72443,27
2023-06,南港,市政府,72320,28
2023-06,市政府,西門,72218,29
2023-06,台北車站,公館,71412,30
2023-06,市政府,忠孝敦化,71411,31
2023-06,西門,市政府,70746,32
2023-06,台北車站,頂溪,70525,33
2023-06,士林,台北車站,70171,34
2023-06,BL板橋,新埔,69115,35
2023-06,台北車站,雙連,67845,36
2023-06,南港展覽館,市政府,67314,37
2023-06,台北車站,圓山,65104,38
2023-06,忠孝復興,市政府,64990,39
2023-06,市政府,忠孝復興,64703,40
2023-06,台北車站,東門,64573,41
2023-06,善導寺,台北車站,63656,42
2023-06,台北車站,芝山,63509,43
2023-06,頂溪,台北車站,63489,44
2023-06,台北車站,善導寺,63283,45
2023-06,雙連,台北車站,63159,46
2023-06,BL板橋,海山,63111,47
2023-06,西門,BL板橋,62988,48
2023-06,圓山,台北車站,62812,49
2023-06,台北車站,信義安和,62215,50
2023-07,西門,台北車站,241775,1
2023-07,台北車站,西門,227823,2
2023-07,台北車站,台北101/世貿,170489,3
2023-07,台北101/世貿,台北車站,168485,4
2023-07,台北車站,市政府,167213,5
2023-07,市政府,台北車站,160577,6
2023-07,忠孝復興,台北車站,113398,7
2023-07,台北車站,忠孝復興,111564,8
2023-07,中山,台北車站,111005,9
2023-07,淡水,台北車站,109325,10
2023-07,台北車站,中山,108405,11
2023-07,忠孝新生,台北車站,105213,12
2023-07,台北車站,忠孝新生,102693,13
2023-07,劍潭,台北車站,101209,14
2023-07,台北車站,淡水,100587,15
2023-07,台北車站,劍潭,93924,16
2023-07,台北車站,忠孝敦化,93239,17
2023-07,忠孝敦化,台北車站,89558,18
2023-07,中正紀念堂,台北車站,89374,19
2023-07,台北車站,中正紀念堂,89049,20
2023-07,市政府,南港,86729,21
2023-07,台北車站,石牌,86122,22
2023-07,新埔,BL板橋,85925,23
2023-07,忠孝敦化,市政府,84095,24
2023-07,市政府,西門,82401,25
2023-07,石牌,台北車站,82230,26
2023-07,台北車站,士林,81974,27
2023-07,南港,市政府,81372,28
2023-07,公館,台北車站,81241,29
2023-07,市政府,忠孝敦化,80594,30
2023-07,西門,市政府,80508,31
2023-07,台北車站,公館,79580,32
2023-07,台北車站,雙連,78586,33
2023-07,台北車站,頂溪,76918,34
2023-07,BL板橋,新埔,76626,35
2023-07,士林,台北車站,76366,36
2023-07,南港展覽館,市政府,76028,37
2023-07,忠孝復興,市政府,73920,38
2023-07,雙連,台北車站,73267,39
2023-07,市政府,忠孝復興,72538,40
2023-07,台北車站,東門,72137,41
2023-07,台北車站,圓山,72065,42
2023-07,西門,BL板橋,71440,43
2023-07,頂溪,台北車站,70752,44
2023-07,台北車站,善導寺,70605,45
2023-07,善導寺,台北車站,69510,46
2023-07,圓山,台北車站,69229,47
2023-07,東門,台北車站,68654,48
2023-07,台北車站,信義安和,68635,49
2023-07,BL板橋,江子翠,68158,50
2023-08,西門,台北車站,246815,1
2023-08,台北車站,西門,230330,2
2023-08,台北車站,市政府,170959,3
2023-08,市政府,台北車站,164604,4
2023-08,台北101/世貿,台北車站,138178,5
2023-08,台北車站,台北101/世貿,136431,6
2023-08,台北車站,忠孝復興,115838,7
2023-08,忠孝復興,台北車站,115512,8
2023-08,中山,台北車站,114834,9
2023-08,台北車站,中山,112113,10
2023-08,忠孝新生,台北車站,110663,11
2023-08,淡水,台北車站,110325,12
2023-08,台北車站,忠孝新生,107549,13
2023-08,劍潭,台北車站,101789,14
2023-08,台北車站,淡水,101149,15
2023-08,台北車站,忠孝敦化,94641,16
2023-08,台北車站,劍潭,93389,17
2023-08,忠孝敦化,台北車站,91377,18
2023-08,中正紀念堂,台北車站,90707,19
2023-08,台北車站,中正紀念堂,88876,20
2023-08,台北車站,石牌,87479,21
2023-08,市政府,南港,87026,22
2023-08,新埔,BL板橋,86559,23
2023-08,公館,台北車站,85721,24
2023-08,台北車站,士林,84751,25
2023-08,台北車站,公館,83533,26
2023-08,石牌,台北車站,83329,27
2023-08,台北車站,圓山,82942,28
2023-08,忠孝敦化,市政府,81960,29
2023-08,南港,市政府,81050,30
2023-08,台北車站,雙連,80362,31
2023-08,圓山,台北車站,80224,32
2023-08,市政府,西門,79400,33
2023-08,士林,台北車站,78308,34
2023-08,市政府,忠孝敦化,77601,35
2023-08,西門,市政府,77422,36
2023-08,BL板橋,新埔,77334,37
2023-08,台北車站,頂溪,77192,38
2023-08,雙連,台北車站,75505,39
2023-08,忠孝復興,市政府,73557,40
2023-08,台北車站,東門,72951,41
2023-08,市政府,忠孝復興,72832,42
2023-08,台北車站,善導寺,72187,43
2023-08,善導寺,台北車站,72182,44
2023-08,南港展覽館,市政府,70739,45
2023-08,東門,台北車站,69596,46
2023-08,西門,BL板橋,69586,47
2023-08,頂溪,台北車站,69565,48
2023-08,台北車站,信義安和,69171,49
2023-08,BL板橋,江子翠,68515,50
2023-09,西門,台北車站,203819,1
2023-09,台北車站,西門,191720,2
2023-09,台北車站,市政府,156407,3
2023-09,市政府,台北車站,152202,4
2023-09,台北車站,台北101/世貿,125244,5
2023-09,台北101/世貿,台北車站,124466,6
2023-09,淡水,台北車站,110480,7
2023-09,忠孝復興,台北車站,106099,8
2023-09,台北車站,忠孝復興,105805,9
2023-09,中山,台北車站,105786,10
2023-09,劍潭,台北車站,104223,11
2023-09,忠孝新生,台北車站,103605,12
2023-09,台北車站,中山,101767,13
2023-09,台北車站,忠孝新生,99094,14
2023-09,台北車站,淡水,98658,15
2023-09,台北車站,劍潭,93013,16
2023-09,中正紀念堂,台北車站,92811,17
2023-09,公館,台北車站,87919,18
2023-09,市政府,南港,87642,19
2023-09,台北車站,忠孝敦化,87350,20
2023-09,台北車站,中正紀念堂,87049,21
2023-09,新埔,BL板橋,84991,22
2023-09,忠孝敦化,台北車站,84596,23
2023-09,台北車站,石牌,84578,24
2023-09,石牌,台北車站,82656,25
2023-09,南港,市政府,79901,26
2023-09,士林,台北車站,78366,27
2023-09,忠孝敦化,市政府,78125,28
2023-09,善導寺,台北車站,78120,29
2023-09,台北車站,公館,77831,30
2023-09,台北車站,士林,76779,31
2023-09,BL板橋,新埔,74485,32
2023-09,台北車站,善導寺,74003,33
2023-09,台北車站,圓山,73543,34
2023-09,市政府,忠孝敦化,73388,35
2023-09,台北車站,雙連,72911,36
2023-09,南港,南港展覽館,72394,37
2023-09,市政府,西門,72203,38
2023-09,南港展覽館,市政府,71886,39
2023-09,圓山,台北車站,71396,40
2023-09,西門,市政府,71262,41
2023-09,忠孝復興,市政府,71202,42
2023-09,台北車站,頂溪,70353,43
2023-09,南港展覽館,南港,69831,44
2023-09,市政府,忠孝復興,69529,45
2023-09,雙連,台北車站,69270,46
2023-09,台北車站,東門,67961,47
2023-09,BL板橋,海山,66156,48
2023-09,頂溪,台北車站,65631,49
2023-09,東門,台北車站,65568,50
2023-10,西門,台北車站,225057,1
2023-10,台北車站,西門,210653,2
2023-10,台北車站,市政府,171618,3
2023-10,市政府,台北車站,163159,4
2023-10,台北101/世貿,台北車站,132919,5
2023-10,台北車站,台北101/世貿,132893,6
2023-10,淡水,台北車站,122192,7
2023-10,台北車站,淡水,113639,8
2023-10,台北車站,忠孝復興,113243,9
2023-10,中山,台北車站,112430,10
2023-10,忠孝復興,台北車站,112254,11
2023-10,台北車站,中山,110552,12
2023-10,劍潭,台北車站,108730,13
2023-10,中正紀念堂,台北車站,106487,14
2023-10,忠孝新生,台北車站,105806,15
2023-10,台北車站,忠孝新生,104095,16
2023-10,台北車站,劍潭,102449,17
2023-10,台北車站,中正紀念堂,101895,18
2023-10,台北車站,石牌,92985,19
2023-10,市政府,南港,91006,20
2023-10,台北車站,忠孝敦化,90267,21
2023-10,新埔,BL板橋,89439,22
2023-10,台北車站,公館,87778,23
2023-10,市政府,西門,86460,24
2023-10,石牌,台北車站,86307,25
2023-10,忠孝敦化,台北車站,85362,26
2023-10,公館,台北車站,85198,27
2023-10,台北車站,士林,85150,28
2023-10,南港,市政府,84993,29
2023-10,西門,市政府,83224,30
2023-10,士林,台北車站,82664,31
2023-10,BL板橋,新埔,82532,32
2023-10,忠孝敦化,市政府,80814,33
2023-10,忠孝復興,市政府,79061,34
2023-10,善導寺,台北車站,78108,35
2023-10,市政府,忠孝敦化,77668,36
2023-10,台北車站,頂溪,77635,37
2023-10,台北車站,雙連,76588,38
2023-10,台北車站,善導寺,76457,39
2023-10,市政府,忠孝復興,75717,40
2023-10,南港展覽館,市政府,73660,41
2023-10,BL板橋,海山,73010,42
2023-10,台北車站,圓山,72349,43
2023-10,台北車站,東門,71243,44
2023-10,雙連,台北車站,70813,45
2023-10,圓山,台北車站,69992,46
2023-10,中山,西門,69603,47
2023-10,BL板橋,江子翠,69387,48
2023-10,頂溪,台北車站,68511,49
2023-10,台北車站,芝山,67918,50
2023-11,西門,台北車站,216906,1
2023-11,台北車站,西門,202647,2
2023-11,台北車站,市政府,169719,3
2023-11,市政府,台北車站,164948,4
2023-11,台北車站,台北101/世貿,130787,5
2023-11,台北101/世貿,台北車站,129450,6
2023-11,忠孝復興,台北車站,121160,7
2023-11,台北車站,忠孝復興,121063,8
2023-11,淡水,台北車站,116278,9
2023-11,劍潭,台北車站,109814,10
2023-11,中山,台北車站,108473,11
2023-11,台北車站,中山,105070,12
2023-11,忠孝新生,台北車站,104836,13
2023-11,中正紀念堂,台北車站,104836,14
2023-11,台北車站,淡水,104792,15
2023-11,台北車站,劍潭,102048,16
2023-11,台北車站,忠孝新生,101378,17
2023-11,台北車站,中正紀念堂,98766,18
2023-11,台北車站,石牌,92619,19
2023-11,台北車站,忠孝敦化,92323,20
2023-11,新埔,BL板橋,90890,21
2023-11,市政府,南港,90816,22
2023-11,台北車站,士林,90397,23
2023-11,公館,台北車站,90060,24
2023-11,士林,台北車站,89756,25
2023-11,石牌,台北車站,88819,26
2023-11,南港展覽館,市政府,87900,27
2023-11,忠孝敦化,台北車站,87640,28
2023-11,南港,市政府,83551,29
2023-11,忠孝復興,市政府,82448,30
2023-11,BL板橋,新埔,82347,31
2023-11,市政府,忠孝復興,81347,32
2023-11,南港展覽館,南港,80820,33
2023-11,善導寺,台北車站,80658,34
2023-11,忠孝敦化,市政府,80463,35
2023-11,市政府,西門,80077,36
2023-11,南港,南港展覽館,79680,37
2023-11,台北車站,善導寺,79118,38
2023-11,台北車站,公館,78735,39
2023-11,西門,市政府,78642,40
2023-11,市政府,忠孝敦化,78361,41
2023-11,台北車站,雙連,78094,42
2023-11,西門,BL板橋,75978,43
2023-11,市政府,南港展覽館,74806,44
2023-11,台北車站,東門,74534,45
2023-11,BL板橋,海山,74142,46
2023-11,台北車站,圓山,73431,47
2023-11,雙連,台北車站,73192,48
2023-11,台北車站,頂溪,72165,49
2023-11,圓山,台北車站,71800,50
